StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,Q_BallotBoxStuffing,QID47_Browser,QID47_Version,QID47_Operating System,QID47_Resolution,QID48,4,5,5_13_TEXT,6,7,8,8_9_TEXT,9,9_11_TEXT,10,11_1,11_2,11_3,11_4,11_5,12,13,14,15,16,17,17_9_TEXT,18,19,20,21,22,23,23_6_TEXT,24,25,26,27,28,29,30,31,31_9_TEXT,32,33,34,35,36,37,37_3_TEXT,38_1,38_2,39,40,41_NPS_GROUP,41,42,43,44,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-09-01 16:44:36,2025-09-01 16:49:15,IP Address,76.248.85.177,100,278,True,2025-09-01 16:49:15,R_6dAqFAZVU4KEb3b,,,,,41.4519,-81.921,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,2048x1152,axh947,"Food Truck Festival,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Drone Show ","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Major shows or performances (comedians, drone show, etc.) ",,No preference; free food is best,Free Food,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Performance",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian",,"LJ Shanghai, Swensons",0,5,130,130,0,Yes,"Depends on place, would go if ""good deal"",","Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ","Large (80-150 people) ,Medium (30-80 people)"," Require advance registration ","Didn’t hear about it,Didn’t interest me",,"Monday,Tuesday ,Wednesday ,Thursday ","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,"More studying so less time, but would go if worth",A week,"Social media ,Posters/flyers ,Friends",,Email and Posters,Junior,Accounting Finance,"Westlake, OH",More chinese food,No,Chinese New Year,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center)",,Somtimes,"Very dependent on knowing people beforehand, freshman won't make friends ",No,,N/A,,,M,M,8.5,Sweaters,Passive,7,,Ninja Creami,,1,1,QID28,0.07317073170731707,"QID44,QID52,QID59"
2025-09-01 16:57:49,2025-09-01 17:18:05,IP Address,129.22.1.24,100,1215,True,2025-09-01 17:18:06,R_7FxMQ5aqLHg4fUz,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1646x1098,ejd122,UPBeat Spring Concert,"Food Festivals ,Sports/spectator events ,Tournaments (video games, board games, etc.) ",,"Tournaments ",,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Competition",,"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),African/Caribbean",,"Comfort CLE, Twan Jones Fine Dining, Cilantro, The Crispy Chick, Mama Joyce's, Angie Soul Cafe",10,,50,50,10,Yes,"max 50, depends on the event though. ","Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Walk-in Only (First come first serve),"Didn’t hear about it,Bad timing,Required registration,Event cost,Didn’t interest me",,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"I would be busy studying, but if I were to go to an event itd have to be during the day/afternoon and something I can just walk into and stop by quickly. The required registration really restricts things.",3–5 days before,"Email,Friends",,"Posters, fliers, then email",Sophomore,Biochemistry,"Champaign, Illinois",African/ African American (soul food),,,"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Somtimes,,No,,If there are free things,,,L,L,13 men,"Shoes, hoodies, shirts, clothes (actual good quality hoodies and clothes, not cheap stuff), Ninja Creami, air frier, FREE MITCHELL'S ICE CREAM FOR A YEAR PASS, free tickets to Cavs or Browns game (not guardians, most people don't like baseball), first choice housing, free headphones, airpods, iphones, ps5s, nintendo switches, etc.",Detractor,3,"Getting rid of the redundant events, get rid of the required registrations, more giveaways of high quality items, catering from local restaurants,",Ninja Creami,,1,1,QID28,0.14634146341463414,"QID9,QID52,QID24,QID54,QID59,QID55"
2025-09-01 16:59:21,2025-09-01 17:19:04,IP Address,129.22.1.26,100,1182,True,2025-09-01 17:19:04,R_5QDSSd3SR9hKF39,,,,,41.5066,-81.6111,anonymous,EN,1,true,,Chrome,139.0.0.0,Macintosh,1440x900,bcn23,"T-shirt or swag giveaways,Spring Comedian at Severance Hall,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ,Club or organization collaborations ",,Giveaway,Spring Comedian,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Performance",,"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),African/Caribbean,Desserts/sweets focused",,"COmfort Cle, Twan Jones Fine Dining, Zoma, The Crispy Chick, Angie Soul Cafe, Ruby's Naija Kitchen",0,10,0,0,0,No,,"Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Medium (30-80 people),Small (<20 people)",Either is fine,"Bad timing,Too crowded,Required registration,Didn’t interest me,Have beef with UPB",,"Tuesday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,Spend more time studying,A week,"Email,Social media ",,Email,Sophomore,Cognitive Science,"Woodbridge, VA, USA",More ethnic foods that reflect black culture,no,None that come to mind,"Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,The advance registration limits the events usually and often the timing. Events often happen at the same time as other big events.,No,,Going to events with a group of friends. Or making friends at events,Other:,n/a,S,M,7 in women,"Ninja creami, water bottles, mitchell's ice cream for a year, electronics, ",Detractor,4,"Less events, but make the events and giveaways better and bigger. Too many unnecessary events happen and those need to be removed. Campus groups often also doesn't work when trying to register.",Ninja Creami,"For clothing giveaways ask for sizing in advance to plan a rough estimate of how much of each size to get.  ",0,0,,0,
2025-09-01 17:38:32,2025-09-01 17:45:31,IP Address,129.22.21.195,100,418,True,2025-09-01 17:45:32,R_6iWl48CL9ShN9c7,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1664x1110,lxh580,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Drone Show ,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,,,"Free food/snacks,Swag (shirts, water bottles, etc.) ",,"Asian (Chinese, Japanese, Korean, Thai, etc.)",,"Miega, Ha Ahn, LJ Shanghai",0,50,200,100,,Yes,,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",No preference,Either is fine,"Didn’t hear about it,Bad timing,Required registration",,"Monday,Tuesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,,3–5 days before,"Email,Social media ",,Instagram,Sophomore,NUrsing,Austin Tx,,,,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,,,,M,M,W9,"Hoodies, Shirts, Tote bags",Detractor,6,,Hatch Alarm Clock,,1,1,QID28,0.275,"QID9,QID8,QID52,QID42,QID19,QID54,QID15,QID27,QID59,QID55,QID44"
2025-09-01 17:47:27,2025-09-01 17:51:48,IP Address,129.22.21.195,100,261,True,2025-09-01 17:51:49,R_7DhhU7ERED8R0xB,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1280x720,"lmt107
","Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,NA,"Merch giving ","Free food/snacks,Swag (shirts, water bottles, etc.) ,Cultural representation",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",,Siam,0,0,0,0,0,No,,Friday evenings,"Large (80-150 people) ",Either is fine,"Too crowded,Event cost,Didn’t interest me",,"Friday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,,3–5 days before,"Email,Social media ",,,Senior,Finance,Vietnam,Viet food,NA,NA,"Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Yes,,No,,NA,,,M,M,7,,Passive,7,,Air Fryer,,1,1,QID28,0.15384615384615385,"QID52,QID19,QID59,QID22,QID38,QID44"
2025-09-01 17:48:21,2025-09-01 17:54:14,IP Address,129.22.21.200,100,352,True,2025-09-01 17:54:14,R_5LepXLOyZPJg7mI,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,138.0.0.0,Macintosh,1440x900,kxn364,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,Lattes Art Workshop,I'm a freshman!,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Learning new things ",,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.)",,Corbos!,0,0,200,100,0,Yes,$300,I will attend all events,Medium (30-80 people)," Require advance registration ",Didn’t hear about it,,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ",Yes,I get more busy. Probably will be free on the weekend,A week,"Email,Social media ",,Friends,Freshman,Biology,"Chapel Hill, NC",not really!,distance running/female empowerment,not really!,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Usually,,No,,talking to people,,,L,L,8,"lululemon, chipotle gc, starbucks gc, free people",,,get the word out more,Air Fryer,nope!,1,1,QID28,0.05,"QID24,QID52"
2025-09-01 12:50:28,2025-09-01 17:56:20,IP Address,129.22.21.198,100,18351,True,2025-09-01 17:56:20,R_6fkrgXP3EplYZ7J,,,,,41.4453,-81.6991,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1710x1107,kmh242,"UPBeat Spring Concert,Spring Comedian at Severance Hall,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Concerts or live music ,Arts & Crafts  ",,More stuff on northside! Food events in wade or STJ would be great for those who arent able to get to tink or thwing in time,any of the swag giveaways!,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",,Rumi's and local coffee spots,5,20,150,150,5,Yes,100+,"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Gigantic (>1000 people),Either is fine,"Bad timing,Required registration,Didn’t interest me,Other:","Almost every single time I try to sign up for stuff im interested in, it is fully booked...","Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,Im still willing to attend short events as a study break,Two weeks or more,"Email,Social media ,Friends",,Email!! Weeks in advance,Senior,Nursing,"Long Island, NY",Palestinian food!!,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,Big events where hundreds of people are attending,,,M,M,7 womens,"Cute embroidered hoodies without a theme (the fall one from last year is really cute but its too seasonally themed to wear all year round), bag charms/keychains, wide leg sweatpants, baby tees",Passive,8,More spots for register-only events. I feel like I never get a spot even when I register right at the time that it opens :(,Hatch Alarm Clock,,1,1,QID28,0.1,"QID52,QID54,QID55,QID59"
2025-09-01 18:04:33,2025-09-01 18:15:11,IP Address,104.28.55.84,100,637,True,2025-09-01 18:15:11,R_7ZTyFKt7zBEqNBK,,,,,41.5,-81.6938,anonymous,EN,1,,,Safari,16.6,Macintosh,1440x900,txl790,"Food Truck Festival,T-shirt or swag giveaways,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",,,bring back upballs!,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Learning new things ",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",,honey hut ice creams,0,15,180,120,5,Yes,,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Sunday afternoons ","Large (80-150 people) ,Medium (30-80 people)"," Require advance registration ",Bad timing,,"Monday,Wednesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,,3–5 days before,"Email,Social media ",,email,Senior,"computer science ",Taiwan,"sure ","collaborating with smaller clubs so more people can also learn about them.  ",,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Yes,,No,,,,,M,M,7,"shirt with cool graphics. ",Passive,7,,Ninja Creami,,1,1,QID28,0.2,"QID8,QID52,QID19,QID15,QID27,QID59,QID55,QID44"
2025-09-01 18:10:54,2025-09-01 18:33:47,IP Address,166.198.251.46,100,1372,True,2025-09-01 18:33:48,R_1tkYcrd5PqZHlsM,,,,,41.4722,-81.745,anonymous,EN,0.8999999761581421,,,Safari iPhone,18.6,iPhone,390x844,sxb1133,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ",,Rollapalooza,UPBalls,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian",,"Restaurants in Asia Town… ",0,20,400,200,0,Yes,500,"Weekday lunchtime (12–2pm),Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) "," Require advance registration ",Bad timing,,"Monday,Tuesday ,Wednesday ,Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,yes,A week,"Email,Social media ,Posters/flyers ,Friends",,"instagram ",Senior,"BME ","Minnesota ",Food and collabs with uISA,N/A,Diwali and Holi,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,,No,,,Other:,"No beef or pork ",M,M,"8 women’s ","headphones, concert tickets, electric scooter, a year of free chipotle, shopping spree ",Passive,7,"I think nature related events could be fun: going to Cuyahoga Valley National Park, kayaking at lake erie, etc. ",Ninja Creami,"N/A ",1,1,QID28,0.04878048780487805,"QID24,QID27"
2025-09-01 18:28:50,2025-09-01 18:38:11,IP Address,104.184.174.104,100,560,True,2025-09-01 18:38:12,R_794aTagL1RXAldm,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,138.0.0.0,Macintosh,1440x900,sxy798,"Food Truck Festival,UPBeat Spring Concert,Thwing Tuesday","Food Festivals ,Concerts or live music ,Sports/spectator events ",,more free food,spring comedian,"Free food/snacks,Performance,Live entertainment",,"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",,"Sittoo's, Szechuan Gourmet, Mitchell's, Hell's Fried Chicken, BWW/Wingstop",0,30,500,200,10,Yes,500,"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Required registration,Didn’t interest me,Travel time",,"Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"More busy, less likely to prioritize upb events; probably not unless it's something really cool",Two weeks or more,"Email,Social media ,Posters/flyers ,Friends",,"newsletter, flyers around campus, instagram",Senior,nutrition,"newtown square, pa",,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center)",,Usually,more efficient check in/execution so wait times for large events are shorter,No,,,,,M,M,6 women's,"kitchen appliances, airpods/airpod max, gift cards",Detractor,6,,Ninja Creami,,1,1,QID28,0.17073170731707318,"QID52,QID42,QID54,QID27,QID59,QID55,QID44"
2025-08-25 18:55:14,2025-08-25 18:57:46,IP Address,129.22.1.24,27,151,False,2025-09-01 18:57:48,R_1oIKd75ov4opq0N,,,,,41.5066,-81.6111,anonymous,EN,1,,,Safari iPhone,18.5,iPhone,390x844,amv130,I'm a freshman!,"Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",,A concert,I’m a freshman,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,Desserts/sweets focused,,Handels Icecream,10,30,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2025-09-01 18:50:28,2025-09-01 19:02:19,IP Address,76.35.205.116,100,710,True,2025-09-01 19:02:20,R_1VKZc7IjVuaGl7X,,,,,41.4453,-81.6991,anonymous,EN,1,,,Firefox,142.0,Windows NT 10.0,1280x720,ixk294,None of these,"Food Festivals ,Concerts or live music ,Tournaments (video games, board games, etc.) ",,,,"Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ,Performance",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),African/Caribbean",,,10,10,300,150,0,Yes,400,"Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing",,"Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",No,,A week,"Email,Posters/flyers ,Friends",,Email,Junior,Aerospace,"Sarajevo, Bosnia",,"More music events, like jams would be nice to see",,"Sports games (Guardians, Cavs, Browns, Monsters),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Yes,,No,,Events I enjoy,,,M,M,9.5,"Stickers, hoodie, water bottle",Passive,8,Advertise more,Ninja Creami,,1,1,QID28,0.1794871794871795,"QID9,QID8,QID52,QID42,QID53,QID59,QID55"
2025-09-01 15:49:20,2025-09-01 19:12:42,IP Address,172.58.125.168,100,12201,True,2025-09-01 19:12:43,R_6mmxol27tRywRpC,,,,,41.5066,-81.6111,qr,EN,1,,,Safari iPhone,18.6,iPhone,428x926,exd277,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Major shows or performances (comedians, drone show, etc.) ",,Book themed,Build a bear,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,Desserts/sweets focused",,Any boba cafe,0,10,300,150,0,No,,"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people),Small (<20 people)"," Require advance registration ",Bad timing,,"Monday,Tuesday ,Wednesday ,Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,Available more on weekends,A week,"Email,Social media ,Friends",,Email,Junior,CompE,,N/A,N/A,N/A,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,Yes,,,,,XL,XL,10 womens,Hoodies,Promoter,10,,Air Fryer,,1,1,QID28,0.15,"QID52,QID41,QID25,QID27,QID59,QID44"
2025-09-01 19:39:39,2025-09-01 19:43:15,IP Address,24.93.177.148,100,215,True,2025-09-01 19:43:16,R_5f82e4qRMIqA0tb,,,,,41.4843,-81.7039,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,2560x1440,epl21,"Food Truck Festival,T-shirt or swag giveaways","Food Festivals ,Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ",,Food Festivals,Any free food,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,,5,,,,,,,"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people)"," Require advance registration ","Didn’t hear about it,Bad timing,Too crowded,Didn’t interest me",,"Monday,Wednesday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,,A week,"Social media ,Posters/flyers ",,IG,Senior,Computer Engineering,,,,,"Sports games (Guardians, Cavs, Browns, Monsters)",,Yes,,No,,,,,XL,L,10,Nice T-shirts,Passive,7,,Ninja Creami,,0,0,,0.28205128205128205,"QID52,QID41,QID42,QID19,QID53,QID13,QID54,QID27,QID59,QID55,QID44"
2025-09-01 19:36:34,2025-09-01 19:45:44,IP Address,129.22.1.26,100,550,True,2025-09-01 19:45:45,R_7oldYYFi2VHlznb,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1440x900,sma268,I'm a freshman!,"Swag/giveaway events ,Sports/spectator events ,Tournaments (video games, board games, etc.) ",,,,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",,Mitchell's; Bar Italia; Lindey's Lake House; anything really,0,5,400,200,0,Yes,50,"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ,I will attend all events","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people),No preference",Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Required registration,Event cost,Didn’t interest me",,"Monday,Thursday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"Yes, I would still be willing to go to events, but it would have to be on a restricted schedule due to studying. ",3–5 days before,"Email,Social media ,Posters/flyers ,Friends",,Emails / social media,Freshman,Biomedical Engineering,"Cleveland, Ohio","More Syrian / Middle Eastern events or food. ",,,"Sports games (Guardians, Cavs, Browns, Monsters),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Usually,,No,,"Everyone enjoying each other's company and being friendly/kind. ",Halal / Kosher,,M,M,9,Tote bags; Metal water bottles; Hats (that are actually good); T-shirts; Stickers; Notebooks; Pins; Bracelets; Pens / pencils / markers,,,,Ninja Creami,,1,1,QID28,0.175,"QID9,QID8,QID24,QID54,QID59,QID55,QID44"
2025-09-01 20:01:47,2025-09-01 20:07:55,IP Address,71.67.222.67,100,368,True,2025-09-01 20:07:57,R_6PSC9oRc1EBWfeN,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,138.0.0.0,Macintosh,1440x900,tec37,"T-shirt or swag giveaways,UPBeat Spring Concert,Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Swag/giveaway events ,Concerts or live music ",,,,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Performance",,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.)",,,10,20,0,0,0,No,,"Friday evenings,Saturday afternoons ,Saturday evenings ",Gigantic (>1000 people)," Require advance registration ","Didn’t hear about it,Bad timing",,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ",Yes,,A week,"Email,Friends",,,Senior,Nursing,"OC, CA",,,,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,Yes,,,,,M,M,8,,Passive,7,,Hatch Alarm Clock,,1,1,QID28,0.35,"QID9,QID8,QID52,QID42,QID19,QID53,QID54,QID25,QID27,QID59,QID22,QID55,QID38,QID44"
2025-08-25 20:16:03,2025-08-25 20:16:18,IP Address,129.22.1.27,7,14,False,2025-09-01 20:16:22,R_7nGi0vXxZ4pAaeN,,,,,41.5066,-81.6111,anonymous,EN,1,,,Safari iPhone,18.5,iPhone,375x812,rkn25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
